time,voltage,current,power
time,voltage,current,power
0.061,0.070,1.2980,0.090
0.349,0.070,1.2980,0.090
0.628,0.070,1.2980,0.090
0.894,0.070,1.2980,0.090
1.171,0.070,1.2980,0.090
1.436,0.070,1.2980,0.090
1.702,0.080,1.2980,0.103
1.966,0.070,1.2980,0.090
2.338,0.100,1.1270,0.112
2.615,0.100,0.0000,0.000
2.883,0.100,0.0000,0.000
3.147,0.100,0.0000,0.000
3.404,0.100,0.0000,0.000
3.665,0.100,0.0000,0.000
3.960,0.100,0.0000,0.000
4.228,0.100,0.0000,0.000
4.493,0.100,0.0000,0.000
4.759,0.100,0.0000,0.000
5.126,0.100,0.0000,0.000
5.395,0.100,0.0000,0.000
5.882,0.100,0.0000,0.000
6.144,0.100,0.0000,0.000
6.730,0.100,0.0000,0.000
7.002,0.100,0.0000,0.000
7.494,0.100,0.0000,0.000
7.764,0.100,0.0000,0.000
8.240,0.100,0.0000,0.000
8.511,0.100,0.0000,0.000
9.013,0.100,0.0000,0.000
9.279,0.100,0.0000,0.000
9.763,0.100,0.0000,0.000
10.043,0.100,0.0000,0.000
10.506,0.100,0.0000,0.000
10.817,0.100,0.0000,0.000
11.084,0.100,0.0000,0.000
11.345,0.100,0.0000,0.000
11.613,0.100,0.0000,0.000
11.900,0.100,0.0000,0.000
12.169,0.100,0.0000,0.000
12.437,0.100,0.0000,0.000
12.702,0.100,0.0000,0.000
12.983,0.100,0.0000,0.000
13.251,0.100,0.0000,0.000
13.518,0.100,0.0000,0.000
13.787,0.100,0.0000,0.000
14.064,0.100,0.0000,0.000
14.327,0.100,0.0000,0.000
14.593,0.100,0.0000,0.000
14.860,0.100,0.0000,0.000
15.147,0.100,0.0000,0.000
15.413,0.100,0.0000,0.000
15.680,0.100,0.0000,0.000
2021-01-11 23:43:15
time,voltage,current,power
0.060,0.100,0.0000,0.000
0.343,0.100,0.0000,0.000
0.648,0.100,0.0000,0.000
0.909,0.100,0.0000,0.000
1.189,0.100,0.0000,0.000
1.455,0.100,0.0000,0.000
1.731,0.100,0.0000,0.000
1.994,0.100,0.0000,0.000
2.262,0.100,0.0000,0.000
2.527,0.100,0.0000,0.000
2.809,0.100,0.0000,0.000
3.075,0.100,0.0000,0.000
3.345,0.100,0.0000,0.000
3.632,0.100,0.0000,0.000
3.896,0.100,0.0000,0.000
4.161,0.100,0.0000,0.000
4.631,0.100,0.0000,0.000
4.896,0.100,0.0000,0.000
5.158,0.100,0.0000,0.000
5.438,0.100,0.0000,0.000
5.701,0.100,0.0000,0.000
5.971,0.100,0.0000,0.000
6.251,0.100,0.0000,0.000
6.514,0.100,0.0000,0.000
6.791,0.100,0.0000,0.000
7.391,0.090,0.1660,0.014
7.661,0.100,0.1660,0.016
8.141,0.090,0.1840,0.016
8.395,0.090,0.3340,0.030
8.897,0.090,0.3340,0.030
9.170,0.090,0.5030,0.045
9.455,0.090,0.5030,0.045
9.825,0.090,0.6720,0.060
10.096,0.090,0.6720,0.060
10.583,0.080,0.6980,0.055
10.851,0.080,0.8410,0.067
11.331,0.080,1.0100,0.080
11.595,0.080,1.0100,0.080
11.870,0.080,1.0100,0.080
12.233,0.080,1.1790,0.094
12.500,0.080,1.1790,0.094
12.969,0.070,1.2420,0.086
13.234,0.070,1.3480,0.094
13.502,0.070,1.3480,0.094
13.765,0.070,1.3480,0.094
14.039,0.070,1.3480,0.094
14.308,0.070,1.3480,0.094
14.580,0.070,1.3480,0.094
14.848,0.070,1.3480,0.094
15.112,0.070,1.3480,0.094
15.377,0.070,1.3480,0.094
15.644,0.070,1.3480,0.094
15.910,0.070,1.3480,0.094
16.175,0.070,1.3480,0.094
16.443,0.070,1.3480,0.094
16.707,0.070,1.3480,0.094
16.986,0.070,1.3480,0.094
17.252,0.070,1.3480,0.094
17.517,0.070,1.3480,0.094
17.792,0.070,1.3480,0.094
18.068,0.070,1.3480,0.094
18.334,0.070,1.3480,0.094
18.602,0.070,1.3480,0.094
18.867,0.070,1.3480,0.094
19.143,0.070,1.3480,0.094
19.408,0.070,1.3480,0.094
19.691,0.070,1.3480,0.094
19.961,0.070,1.3480,0.094
20.231,0.070,1.3480,0.094
20.511,0.070,1.3480,0.094
20.771,0.070,1.3480,0.094
21.041,0.070,1.3480,0.094
21.311,0.070,1.3480,0.094
21.594,0.070,1.3480,0.094
21.862,0.070,1.3480,0.094
22.127,0.070,1.3480,0.094
22.399,0.070,1.3480,0.094
2021-01-11 23:43:52
time,voltage,current,power
0.060,0.070,1.3480,0.094
0.354,0.070,1.3480,0.094
0.627,0.070,1.3480,0.094
0.891,0.070,1.3480,0.094
1.159,0.070,1.3480,0.094
1.444,0.070,1.3480,0.094
1.701,0.070,1.3480,0.094
1.982,0.070,1.3480,0.094
2.253,0.070,1.3480,0.094
2.528,0.070,1.3480,0.094
2.790,0.070,1.3480,0.094
3.163,0.100,0.1390,0.013
3.425,0.100,0.0000,0.000
3.705,0.100,0.0000,0.000
3.968,0.100,0.0000,0.000
4.228,0.100,0.0000,0.000
4.502,0.100,0.0000,0.000
4.782,0.100,0.0000,0.000
5.045,0.100,0.0000,0.000
5.316,0.100,0.0000,0.000
5.596,0.100,0.0000,0.000
5.967,0.100,0.0000,0.000
6.350,0.100,0.0000,0.000
6.722,0.090,0.3290,0.029
6.987,0.090,0.3600,0.032
7.571,0.090,0.5410,0.048
7.846,0.090,0.5410,0.048
8.316,0.080,0.7220,0.057
8.596,0.080,0.7220,0.057
9.373,0.090,0.1780,0.016
10.060,0.080,1.0850,0.086
10.329,0.090,0.3600,0.032
10.996,0.090,1.1760,0.105
11.776,0.080,0.7220,0.057
12.041,0.080,0.7220,0.057
12.512,0.080,0.8840,0.070
12.784,0.080,0.9030,0.072
13.074,0.080,0.9030,0.072
13.440,0.080,1.0850,0.086
13.720,0.080,1.0850,0.086
14.198,0.080,1.2660,0.101
14.460,0.070,1.2660,0.088
14.925,0.070,1.2870,0.090
15.195,0.070,1.4480,0.101
15.557,0.070,1.4480,0.101
15.823,0.070,1.4480,0.101
16.097,0.070,1.4480,0.101
16.361,0.070,1.4480,0.101
16.630,0.070,1.4480,0.101
16.898,0.070,1.4480,0.101
2021-01-11 23:44:11
time,voltage,current,power
0.060,0.070,1.4480,0.101
0.337,0.070,1.4480,0.101
0.618,0.070,1.4480,0.101
0.882,0.070,1.4480,0.101
1.147,0.070,1.4480,0.101
1.410,0.070,1.4480,0.101
1.679,0.070,1.4480,0.101
1.940,0.070,1.4480,0.101
2.220,0.070,1.4480,0.101
2.491,0.070,1.4480,0.101
2.762,0.070,1.4480,0.101
3.132,0.100,0.1720,0.017
3.407,0.100,0.0000,0.000
3.675,0.100,0.0000,0.000
3.939,0.100,0.0000,0.000
4.219,0.100,0.0000,0.000
4.485,0.100,0.0000,0.000
4.753,0.100,0.0000,0.000
5.020,0.100,0.0000,0.000
5.288,0.100,0.0000,0.000
5.548,0.100,0.0000,0.000
6.018,0.090,0.1970,0.017
6.286,0.090,0.1970,0.017
6.752,0.090,0.3710,0.033
7.027,0.090,0.3960,0.035
7.493,0.090,0.4030,0.036
7.758,0.090,0.5970,0.053
8.233,0.080,0.5970,0.047
8.529,0.080,0.7970,0.063
8.809,0.080,0.7970,0.063
9.172,0.080,0.9770,0.078
9.435,0.080,0.9980,0.079
9.915,0.080,1.0250,0.082
10.187,0.080,1.1980,0.095
10.692,0.070,1.3980,0.097
10.972,0.070,1.3980,0.097
11.437,0.070,1.5980,0.111
11.707,0.070,1.5980,0.111
11.993,0.070,1.5980,0.111
12.258,0.070,1.5980,0.111
12.527,0.070,1.5980,0.111
12.798,0.070,1.5980,0.111
13.070,0.070,1.5980,0.111
13.345,0.070,1.5980,0.111
13.609,0.070,1.5980,0.111
13.880,0.070,1.5980,0.111
14.160,0.070,1.5980,0.111
2021-01-11 23:46:44
time,voltage,current,power
0.060,0.070,1.5980,0.111
0.330,0.070,1.5980,0.111
0.600,0.070,1.5980,0.111
0.864,0.070,1.5980,0.111
1.144,0.070,1.5980,0.111
1.411,0.070,1.5980,0.111
1.672,0.070,1.5980,0.111
1.952,0.070,1.5980,0.111
2.228,0.070,1.5980,0.111
2.497,0.070,1.5980,0.111
2.772,0.070,1.5980,0.111
3.040,0.070,1.5980,0.111
3.308,0.070,1.5980,0.111
3.578,0.070,1.5980,0.111
3.848,0.070,1.5980,0.111
4.118,0.070,1.5980,0.111
4.391,0.070,1.5980,0.111
4.661,0.070,1.5980,0.111
4.932,0.070,1.5980,0.111
5.211,0.070,1.5980,0.111
5.480,0.070,1.5980,0.111
5.740,0.070,1.5980,0.111
6.014,0.070,1.5980,0.111
6.288,0.070,1.5980,0.111
6.557,0.070,1.5980,0.111
6.825,0.070,1.5980,0.111
7.100,0.070,1.5980,0.111
7.359,0.070,1.5980,0.111
7.634,0.070,1.5980,0.111
7.905,0.070,1.5980,0.111
8.175,0.070,1.5980,0.111
8.446,0.070,1.5980,0.111
8.723,0.070,1.5980,0.111
8.991,0.070,1.5980,0.111
9.248,0.070,1.5980,0.111
9.518,0.070,1.5980,0.111
9.798,0.070,1.5980,0.111
10.068,0.070,1.5980,0.111
10.342,0.070,1.5980,0.111
10.663,0.070,1.5980,0.111
10.933,0.070,1.5980,0.111
11.213,0.070,1.5980,0.111
11.489,0.070,1.5980,0.111
11.757,0.070,1.5980,0.111
12.025,0.070,1.5980,0.111
12.288,0.070,1.5980,0.111
12.570,0.070,1.5980,0.111
12.840,0.070,1.5980,0.111
13.120,0.070,1.5980,0.111
13.400,0.070,1.5980,0.111
13.670,0.070,1.5980,0.111
13.940,0.070,1.5980,0.111
14.200,0.070,1.5980,0.111
14.493,0.070,1.5980,0.111
14.753,0.070,1.5980,0.111
15.033,0.070,1.5980,0.111
15.310,0.070,1.5980,0.111
15.579,0.070,1.5980,0.111
15.846,0.070,1.5980,0.111
16.122,0.070,1.5980,0.111
16.387,0.070,1.5980,0.111
16.658,0.070,1.5980,0.111
16.928,0.070,1.5980,0.111
17.200,0.070,1.5980,0.111
17.472,0.070,1.5980,0.111
17.742,0.070,1.5980,0.111
18.022,0.070,1.5980,0.111
18.291,0.070,1.5980,0.111
18.557,0.070,1.5980,0.111
18.828,0.070,1.5980,0.111
19.104,0.070,1.5980,0.111
19.384,0.070,1.5980,0.111
19.644,0.070,1.5980,0.111
19.914,0.070,1.5980,0.111
20.194,0.070,1.5980,0.111
20.459,0.070,1.5980,0.111
20.723,0.070,1.5980,0.111
2021-01-11 23:47:43
time,voltage,current,power
0.067,0.070,1.5980,0.111
0.347,0.070,1.5980,0.111
0.617,0.070,1.5980,0.111
0.888,0.070,1.5980,0.111
1.151,0.070,1.5980,0.111
1.423,0.070,1.5980,0.111
1.693,0.070,1.5980,0.111
1.963,0.070,1.5980,0.111
2.241,0.070,1.5980,0.111
2.503,0.070,1.5980,0.111
2.765,0.070,1.5980,0.111
3.033,0.070,1.5980,0.111
3.315,0.070,1.5980,0.111
3.583,0.070,1.5980,0.111
3.849,0.070,1.5980,0.111
4.129,0.070,1.5980,0.111
4.391,0.070,1.5980,0.111
4.661,0.070,1.5980,0.111
4.942,0.070,1.5980,0.111
5.215,0.070,1.5980,0.111
5.481,0.070,1.5980,0.111
5.750,0.070,1.5980,0.111
6.015,0.070,1.5980,0.111
6.295,0.070,1.5980,0.111
6.564,0.070,1.5980,0.111
6.830,0.070,1.5980,0.111
7.095,0.070,1.5980,0.111
7.380,0.070,1.5980,0.111
7.750,0.100,0.0000,0.000
8.019,0.100,0.0000,0.000
8.282,0.100,0.0000,0.000
8.549,0.100,0.0000,0.000
8.822,0.100,0.0000,0.000
9.090,0.100,0.0000,0.000
9.374,0.100,0.0000,0.000
9.636,0.100,0.0000,0.000
9.916,0.100,0.0000,0.000
10.406,0.090,0.0320,0.002
10.686,0.100,0.1970,0.019
11.173,0.090,0.1960,0.017
11.433,0.090,0.3960,0.035
12.012,0.090,0.5970,0.053
12.280,0.090,0.5970,0.053
12.743,0.080,0.6280,0.050
13.005,0.080,0.7970,0.063
13.484,0.080,0.7970,0.063
13.776,0.080,0.9980,0.079
14.069,0.080,0.9980,0.079
14.430,0.080,1.1750,0.094
14.710,0.080,1.1980,0.095
15.223,0.070,1.3980,0.097
15.490,0.070,1.3980,0.097
15.954,0.070,1.5980,0.111
16.217,0.070,1.5980,0.111
16.486,0.070,1.5980,0.111
16.756,0.070,1.5980,0.111
17.026,0.070,1.5980,0.111
17.296,0.070,1.5980,0.111
17.558,0.070,1.5980,0.111
17.840,0.070,1.5980,0.111
18.113,0.070,1.5980,0.111
18.378,0.070,1.5980,0.111
18.646,0.070,1.5980,0.111
18.929,0.070,1.5980,0.111
19.187,0.070,1.5980,0.111
19.449,0.070,1.5980,0.111
19.719,0.070,1.5980,0.111
20.011,0.070,1.5980,0.111
20.280,0.070,1.5980,0.111
20.548,0.070,1.5980,0.111
20.812,0.070,1.5980,0.111
21.084,0.070,1.5980,0.111
21.355,0.070,1.5980,0.111
21.630,0.070,1.5980,0.111
21.900,0.070,1.5980,0.111
22.178,0.070,1.5980,0.111
22.447,0.070,1.5980,0.111
22.714,0.070,1.5980,0.111
22.975,0.070,1.5980,0.111
23.257,0.070,1.5980,0.111
23.517,0.070,1.5980,0.111
23.787,0.070,1.5980,0.111
24.059,0.070,1.5980,0.111
24.333,0.070,1.5980,0.111
24.604,0.070,1.5980,0.111
24.875,0.070,1.5980,0.111
25.145,0.070,1.5980,0.111
25.424,0.070,1.5980,0.111
25.684,0.070,1.5980,0.111
25.955,0.070,1.5980,0.111
26.232,0.070,1.5980,0.111
26.506,0.070,1.5980,0.111
26.769,0.070,1.5980,0.111
27.036,0.070,1.5980,0.111
27.301,0.070,1.5980,0.111
27.565,0.070,1.5980,0.111
27.854,0.070,1.5980,0.111
28.115,0.070,1.5980,0.111
2021-01-12 00:01:28
time,voltage,current,power
0.060,0.090,0.3650,0.032
0.334,0.090,0.3650,0.032
0.597,0.090,0.3650,0.032
0.861,0.090,0.3650,0.032
1.127,0.090,0.3650,0.032
1.391,0.090,0.3650,0.032
1.652,0.090,0.3650,0.032
1.917,0.090,0.3650,0.032
2.184,0.090,0.3650,0.032
2.465,0.090,0.3650,0.032
2.727,0.090,0.3650,0.032
2.989,0.090,0.3650,0.032
3.255,0.090,0.3650,0.032
3.547,0.090,0.3650,0.032
3.824,0.090,0.3650,0.032
4.087,0.090,0.3650,0.032
4.350,0.090,0.3650,0.032
4.630,0.090,0.3650,0.032
4.894,0.090,0.3650,0.032
5.159,0.090,0.3650,0.032
5.422,0.090,0.3650,0.032
5.712,0.090,0.3650,0.032
5.977,0.090,0.3650,0.032
6.241,0.090,0.3650,0.032
6.505,0.090,0.3650,0.032
6.796,0.090,0.3650,0.032
7.060,0.090,0.3650,0.032
7.322,0.090,0.3650,0.032
7.586,0.090,0.3650,0.032
7.879,0.090,0.3650,0.032
8.142,0.090,0.3650,0.032
8.404,0.090,0.3650,0.032
8.669,0.090,0.3650,0.032
8.960,0.090,0.3650,0.032
9.223,0.090,0.3650,0.032
9.488,0.090,0.3650,0.032
9.751,0.090,0.3650,0.032
10.043,0.090,0.3650,0.032
10.310,0.090,0.3650,0.032
10.578,0.090,0.3650,0.032
10.847,0.090,0.3650,0.032
11.127,0.090,0.3650,0.032
11.397,0.090,0.3650,0.032
11.664,0.090,0.3650,0.032
11.944,0.090,0.3650,0.032
12.211,0.090,0.3650,0.032
12.477,0.090,0.3650,0.032
12.739,0.090,0.3650,0.032
13.004,0.090,0.3650,0.032
13.292,0.090,0.3650,0.032
13.559,0.090,0.3650,0.032
13.820,0.090,0.3650,0.032
14.084,0.090,0.3650,0.032
14.375,0.090,0.3650,0.032
14.741,0.100,0.0000,0.000
15.019,0.100,0.0000,0.000
15.288,0.100,0.0000,0.000
15.557,0.100,0.0000,0.000
15.821,0.100,0.0000,0.000
16.088,0.100,0.0000,0.000
16.356,0.100,0.0000,0.000
16.635,0.100,0.0000,0.000
16.901,0.100,0.0000,0.000
17.479,0.100,0.1280,0.012
17.743,0.100,0.1280,0.012
18.212,0.090,0.2590,0.023
18.479,0.090,0.2590,0.023
18.746,0.090,0.2590,0.023
19.109,0.090,0.3780,0.034
19.425,0.090,0.3910,0.035
19.793,0.090,0.3960,0.035
20.070,0.090,0.5210,0.046
20.649,0.090,0.6530,0.058
20.916,0.090,0.6530,0.058
21.391,0.080,0.6730,0.053
21.666,0.080,0.7840,0.062
22.147,0.080,0.7840,0.062
22.421,0.080,0.9160,0.073
22.709,0.080,0.9160,0.073
23.075,0.080,1.0470,0.083
23.349,0.080,1.0470,0.083
23.615,0.080,1.0470,0.083
23.881,0.080,1.0470,0.083
24.158,0.080,1.0470,0.083
24.423,0.080,1.0470,0.083
24.697,0.080,1.0470,0.083
24.965,0.080,1.0470,0.083
25.240,0.080,1.0470,0.083
25.507,0.080,1.0470,0.083
25.779,0.080,1.0470,0.083
26.041,0.080,1.0470,0.083
2021-01-12 00:32:21
time,voltage,current,power
0.062,0.240,1.0470,0.251
0.326,0.240,1.0470,0.251
0.592,0.240,1.0470,0.251
0.862,0.240,1.0470,0.251
1.125,0.240,1.0470,0.251
1.388,0.240,1.0470,0.251
1.651,0.240,1.0470,0.251
1.915,0.240,1.0470,0.251
2.183,0.240,1.0470,0.251
2.467,0.240,1.0470,0.251
2.739,0.240,1.0470,0.251
3.007,0.240,1.0470,0.251
3.284,0.240,1.0470,0.251
3.551,0.240,1.0470,0.251
3.819,0.240,1.0470,0.251
4.083,0.240,1.0470,0.251
4.349,0.240,1.0470,0.251
4.633,0.240,1.0470,0.251
4.906,0.240,1.0470,0.251
5.179,0.240,1.0470,0.251
5.449,0.240,1.0470,0.251
5.717,0.240,1.0470,0.251
5.982,0.240,1.0470,0.251
6.250,0.240,1.0470,0.251
6.532,0.240,1.0470,0.251
6.801,0.240,1.0470,0.251
7.063,0.240,1.0470,0.251
7.331,0.240,1.0470,0.251
7.594,0.240,1.0470,0.251
7.880,0.240,1.0470,0.251
2021-01-12 00:33:36
time,voltage,current,power
0.060,0.240,1.0470,0.251
0.322,0.240,1.0470,0.251
0.596,0.240,1.0470,0.251
0.858,0.240,1.0470,0.251
1.119,0.240,1.0470,0.251
1.382,0.240,1.0470,0.251
1.659,0.240,1.0470,0.251
1.922,0.240,1.0470,0.251
2.187,0.240,1.0470,0.251
2.453,0.240,1.0470,0.251
2.717,0.240,1.0470,0.251
2.985,0.240,1.0470,0.251
3.252,0.240,1.0470,0.251
3.515,0.240,1.0470,0.251
3.779,0.240,1.0470,0.251
4.042,0.240,1.0470,0.251
4.331,0.240,1.0470,0.251
4.599,0.240,1.0470,0.251
4.866,0.240,1.0470,0.251
5.128,0.240,1.0470,0.251
2021-01-12 00:33:48
time,voltage,current,power
0.071,0.240,1.0470,0.251
0.332,0.240,1.0470,0.251
0.598,0.240,1.0470,0.251
0.860,0.240,1.0470,0.251
1.154,0.240,1.0470,0.251
1.417,0.240,1.0470,0.251
1.682,0.240,1.0470,0.251
1.944,0.240,1.0470,0.251
2.235,0.240,1.0470,0.251
2.498,0.240,1.0470,0.251
2.764,0.240,1.0470,0.251
3.029,0.240,1.0470,0.251
3.318,0.240,1.0470,0.251
3.588,0.240,1.0470,0.251
3.852,0.240,1.0470,0.251
4.114,0.240,1.0470,0.251
4.401,0.240,1.0470,0.251
4.666,0.240,1.0470,0.251
4.929,0.240,1.0470,0.251
5.191,0.240,1.0470,0.251
5.483,0.240,1.0470,0.251
5.749,0.240,1.0470,0.251
6.014,0.240,1.0470,0.251
6.276,0.240,1.0470,0.251
6.567,0.240,1.0470,0.251
6.831,0.240,1.0470,0.251
7.092,0.240,1.0470,0.251
7.359,0.240,1.0470,0.251
7.649,0.240,1.0470,0.251
7.925,0.240,1.0470,0.251
8.188,0.240,1.0470,0.251
8.465,0.240,1.0470,0.251
8.731,0.240,1.0470,0.251
9.003,0.240,1.0470,0.251
9.273,0.240,1.0470,0.251
9.549,0.240,1.0470,0.251
9.815,0.240,1.0470,0.251
10.084,0.240,1.0470,0.251
10.351,0.240,1.0470,0.251
10.630,0.240,1.0470,0.251
10.896,0.240,1.0470,0.251
11.169,0.240,1.0470,0.251
11.436,0.240,1.0470,0.251
11.713,0.240,1.0470,0.251
11.980,0.240,1.0470,0.251
12.242,0.240,1.0470,0.251
12.503,0.240,1.0470,0.251
12.777,0.240,1.0470,0.251
13.062,0.240,1.0470,0.251
13.330,0.240,1.0470,0.251
13.594,0.240,1.0470,0.251
13.860,0.240,1.0470,0.251
14.144,0.240,1.0470,0.251
14.406,0.240,1.0470,0.251
14.678,0.240,1.0470,0.251
14.961,0.240,1.0470,0.251
15.226,0.240,1.0470,0.251
15.494,0.240,1.0470,0.251
15.756,0.240,1.0470,0.251
16.026,0.240,1.0470,0.251
16.309,0.240,1.0470,0.251
16.576,0.240,1.0470,0.251
16.849,0.240,1.0470,0.251
17.111,0.240,1.0470,0.251
17.391,0.240,1.0470,0.251
17.661,0.240,1.0470,0.251
17.930,0.240,1.0470,0.251
18.192,0.240,1.0470,0.251
18.475,0.240,1.0470,0.251
18.742,0.240,1.0470,0.251
19.004,0.240,1.0470,0.251
19.269,0.240,1.0470,0.251
19.558,0.240,1.0470,0.251
19.825,0.240,1.0470,0.251
20.099,0.240,1.0470,0.251
20.373,0.240,1.0470,0.251
20.648,0.240,1.0470,0.251
20.911,0.240,1.0470,0.251
21.183,0.240,1.0470,0.251
21.457,0.240,1.0470,0.251
21.725,0.240,1.0470,0.251
21.997,0.240,1.0470,0.251
22.262,0.240,1.0470,0.251
22.538,0.240,1.0470,0.251
22.804,0.240,1.0470,0.251
23.067,0.240,1.0470,0.251
23.340,0.240,1.0470,0.251
23.620,0.240,1.0470,0.251
23.887,0.240,1.0470,0.251
24.152,0.240,1.0470,0.251
24.414,0.240,1.0470,0.251
24.703,0.240,1.0470,0.251
24.974,0.240,1.0470,0.251
25.239,0.240,1.0470,0.251
25.502,0.240,1.0470,0.251
25.786,0.240,1.0470,0.251
26.059,0.240,1.0470,0.251
26.333,0.240,1.0470,0.251
26.606,0.240,1.0470,0.251
26.880,0.240,1.0470,0.251
27.146,0.240,1.0470,0.251
27.410,0.240,1.0470,0.251
27.680,0.240,1.0470,0.251
27.953,0.240,1.0470,0.251
28.217,0.240,1.0470,0.251
28.486,0.240,1.0470,0.251
28.755,0.240,1.0470,0.251
29.034,0.240,1.0470,0.251
29.303,0.240,1.0470,0.251
29.566,0.240,1.0470,0.251
29.836,0.240,1.0470,0.251
30.115,0.240,1.0470,0.251
30.383,0.240,1.0470,0.251
30.649,0.240,1.0470,0.251
30.918,0.240,1.0470,0.251
31.182,0.240,1.0470,0.251
31.465,0.240,1.0470,0.251
31.735,0.240,1.0470,0.251
32.007,0.240,1.0470,0.251
32.282,0.240,1.0470,0.251
32.551,0.240,1.0470,0.251
32.816,0.240,1.0470,0.251
33.080,0.240,1.0470,0.251
33.345,0.240,1.0470,0.251
33.630,0.240,1.0470,0.251
33.893,0.240,1.0470,0.251
34.168,0.240,1.0470,0.251
34.447,0.240,1.0470,0.251
34.713,0.240,1.0470,0.251
34.986,0.240,1.0470,0.251
35.250,0.240,1.0470,0.251
35.529,0.240,1.0470,0.251
35.798,0.240,1.0470,0.251
36.061,0.240,1.0470,0.251
36.333,0.240,1.0470,0.251
36.595,0.240,1.0470,0.251
36.878,0.240,1.0470,0.251
37.140,0.240,1.0470,0.251
37.407,0.240,1.0470,0.251
37.678,0.240,1.0470,0.251
37.961,0.240,1.0470,0.251
38.224,0.240,1.0470,0.251
38.490,0.240,1.0470,0.251
38.758,0.240,1.0470,0.251
39.043,0.240,1.0470,0.251
39.306,0.240,1.0470,0.251
39.573,0.240,1.0470,0.251
39.845,0.240,1.0470,0.251
40.125,0.240,1.0470,0.251
40.394,0.240,1.0470,0.251
40.662,0.240,1.0470,0.251
40.943,0.240,1.0470,0.251
41.208,0.240,1.0470,0.251
41.481,0.240,1.0470,0.251
41.745,0.240,1.0470,0.251
42.009,0.240,1.0470,0.251
42.384,0.260,0.0000,0.000
42.655,0.260,0.0000,0.000
42.925,0.270,0.0000,0.000
43.187,0.260,0.0000,0.000
43.467,0.260,0.0000,0.000
43.741,0.270,0.0000,0.000
44.009,0.260,0.0000,0.000
44.275,0.270,0.0000,0.000
44.550,0.270,0.0000,0.000
45.120,0.260,0.0200,0.005
45.391,0.260,0.1240,0.032
45.896,0.260,0.2510,0.065
46.169,0.260,0.2510,0.065
46.636,0.260,0.3790,0.098
46.912,0.260,0.3790,0.098
47.385,0.250,0.4140,0.103
47.654,0.250,0.5070,0.126
48.133,0.250,0.5070,0.126
48.425,0.250,0.6350,0.158
48.704,0.250,0.6350,0.158
49.068,0.250,0.7630,0.190
49.335,0.250,0.7630,0.190
49.801,0.250,0.7630,0.190
50.064,0.250,0.8910,0.222
50.333,0.250,0.8910,0.222
50.696,0.240,1.0190,0.244
50.962,0.240,1.0190,0.244
51.224,0.240,1.0190,0.244
51.486,0.240,1.0190,0.244
51.747,0.240,1.0190,0.244
52.034,0.240,1.0190,0.244
52.300,0.240,1.0190,0.244
52.572,0.240,1.0190,0.244
52.852,0.240,1.0190,0.244
53.117,0.240,1.0190,0.244
53.391,0.240,1.0190,0.244
53.659,0.240,1.0190,0.244
53.933,0.240,1.0190,0.244
54.200,0.240,1.0190,0.244
54.472,0.240,1.0190,0.244
54.739,0.240,1.0190,0.244
55.016,0.240,1.0190,0.244
55.285,0.240,1.0190,0.244
55.559,0.240,1.0190,0.244
55.839,0.240,1.0190,0.244
56.107,0.240,1.0190,0.244
56.376,0.240,1.0190,0.244
56.646,0.240,1.0190,0.244
56.908,0.240,1.0190,0.244
57.182,0.240,1.0190,0.244
57.448,0.240,1.0190,0.244
57.723,0.240,1.0190,0.244
57.991,0.240,1.0190,0.244
58.264,0.250,1.0190,0.254
58.533,0.240,1.0190,0.244
58.800,0.240,1.0190,0.244
59.067,0.240,1.0190,0.244
59.346,0.240,1.0190,0.244
59.616,0.240,1.0190,0.244
59.889,0.240,1.0190,0.244
60.164,0.240,1.0190,0.244
60.439,0.240,1.0190,0.244
60.709,0.240,1.0190,0.244
60.976,0.240,1.0190,0.244
61.242,0.240,1.0190,0.244
2021-01-12 00:35:29
time,voltage,current,power
0.062,0.240,1.0190,0.244
0.323,0.250,1.0190,0.254
0.586,0.240,1.0190,0.244
0.868,0.240,1.0190,0.244
1.136,0.240,1.0190,0.244
1.408,0.240,1.0190,0.244
1.670,0.240,1.0190,0.244
1.952,0.240,1.0190,0.244
2.213,0.240,1.0190,0.244
2.475,0.240,1.0190,0.244
2.742,0.240,1.0190,0.244
3.033,0.240,1.0190,0.244
3.297,0.240,1.0190,0.244
3.561,0.240,1.0190,0.244
3.827,0.240,1.0190,0.244
4.117,0.240,1.0190,0.244
4.390,0.250,1.0190,0.254
4.655,0.240,1.0190,0.244
4.916,0.250,1.0190,0.254
5.199,0.240,1.0190,0.244
5.467,0.240,1.0190,0.244
5.733,0.240,1.0190,0.244
5.999,0.240,1.0190,0.244
6.281,0.240,1.0190,0.244
6.546,0.240,1.0190,0.244
